,Select Fair,Select G Fair,Select Acc,Hyp,Best Res,time
0,0.7345304395633616,0.7260086576367705,0.7717030554855564,0.0,0.0,0.0
1,0.30853600793906466,0.31137247402307644,0.7472398110233057,2.861123936556634,2.3796213614014867,23.680713176727295
2,0.0659752695927216,0.498671199097229,0.7350960215151969,1.7564364641998331,1.8229220256238539,27.22566843032837
3,0.004453097537366668,0.5200630611943595,0.7356329912658068,2.3231130245988347,2.1374986035230763,29.683841466903687
4,0.02323788206885158,0.5122178378692044,0.7345734575811473,2.2945664655252074,2.111212444442793,32.21720862388611
5,0.057223090787783426,0.45981417437769756,0.7403786878027301,2.351234681191662,2.141775042813757,34.18865752220154
6,0.028130208850538962,0.48345441415130086,0.7345751837683168,2.057044452391383,1.9835131110606399,37.73056888580322
7,0.03223591028292028,0.45282159232358354,0.7381234085731243,2.3511412286922795,2.147046991933286,40.74269771575928
8,0.0029354284933579278,0.4935049313272305,0.7342948823572059,2.166688454456013,2.0511672646416823,43.2583794593811
9,0.020195844202718027,0.5029339521811879,0.7344658690426535,2.3663649894666063,2.152068853648079,46.714319944381714
10,0.0012128880514030715,0.4652639097351702,0.734467595229823,2.357066657210562,2.154930643589938,50.0455117225647
11,0.007947911031483401,0.493035133065593,0.7310225336473111,2.3569729729126525,2.143901272807705,52.59047174453735
12,0.00657506990206802,0.4520008546379196,0.7320205836835139,2.551556669642658,2.2571327301454334,55.32726764678955
13,0.0038792084906761337,0.45435596625947494,0.7324672581525467,2.49358810748742,2.225944511491922,58.20654559135437
14,0.02563533107014826,0.4437767458799964,0.7333114264488909,2.4680728427723424,2.204653663389329,61.35586166381836
15,0.007561397776785661,0.4622181366280983,0.7342760512244473,2.4205624418586695,2.187364337005575,63.91272735595703
16,5.7851578974976725e-05,0.4710759618834919,0.7329154704974212,2.36739127456776,2.1574791352689533,66.64920735359192
17,0.0015866296738954455,0.4702648634642995,0.7341573209324047,2.442732158284822,2.202077836570979,65.72899270057678
