,Select Fair,Select G Fair,Select Acc,Hyp,Best Res,time
0,0.7286421707541088,0.09682039986596924,0.7744143341925321,0.0,0.0,0.0
1,0.8149350582204553,0.29907459147097704,0.6995457303074214,31.062795277406604,21.735803576176767,17.806312561035156
2,0.5778215185782022,0.2558333654758126,0.7209215454208491,5.606425285321542,4.11709539538032,20.982726573944092
3,0.552057419147741,0.2093765089239933,0.7292389115228644,3.427108765079823,2.6298867453067625,23.414888381958008
4,0.5645543048840169,0.009900692823311297,0.744026623455494,2.829790124889945,2.2593183403029338,26.09201717376709
5,0.5376902036936098,0.1449200888620481,0.7453070777126325,2.013154505441595,1.7300627698829727,28.728402376174927
6,0.4033256005432986,0.2804849701034966,0.7297716442686035,1.954666027040166,1.731716283952975,30.831499099731445
7,0.3620883618427957,0.34711183904180754,0.7328891382967806,2.7952901827192234,2.2768472643644895,33.03958439826965
8,0.3466041752260758,0.3946519358329612,0.7375220677337014,2.6016685014481498,2.169932851635319,34.67353439331055
9,0.18123226137574955,0.43911004023755007,0.7170209587369081,2.338420795796498,2.026833762176596,37.59347224235535
10,0.3405217363963017,0.3879712160963922,0.7388724796490379,3.7491580981143406,2.946050101736539,39.73165011405945
11,0.3012416383541189,0.43195388024000503,0.7272700852077372,2.266827879949949,1.9568499290943322,42.39239263534546
12,0.24474832217741727,0.433347485328732,0.730289217952472,2.9610278341479885,2.417470726439375,44.3700213432312
13,0.3020180365337255,0.39496517379032725,0.740180803982659,2.762174823071176,2.2972016802378956,47.18008327484131
14,0.27584475400487496,0.3377234501018359,0.7361134676181411,2.199557411243789,1.9483515416145267,50.03074359893799
15,0.3926698768266772,0.35331707053242645,0.747147193235355,2.4155090320958945,2.056170250091017,51.96100687980652
16,0.3278030569148197,0.38488731961073175,0.7382106281030176,1.8735764098463652,1.741871455704962,55.190603733062744
17,0.3503652228285584,0.38507329929323897,0.7471646748035992,2.3016382213160695,2.0019516388248286,55.17455315589905
