,Select Fair,Select G Fair,Select Acc,Hyp,Best Res,time
0,0.7073011867036276,0.3276463159515568,0.7752784674093972,0.0,0.0,0.0
1,0.7278498683333863,0.4062958710596306,0.6326836592531636,39.2363210720885,24.831115370149092,19.34643316268921
2,0.7869748321758214,0.4910865631934489,0.6509148948924632,26.66539869636279,17.36489401336169,22.59893012046814
3,0.8095834736595752,0.44029402008783447,0.6705145889493264,17.524100096289303,11.761030753065645,25.32294273376465
4,0.7587866606564453,0.3154336238746789,0.6762927337249581,11.159347062130278,7.56860069439072,28.489830017089844
5,0.8119164974443767,0.28699890038032716,0.6859247639752898,9.769162570582388,6.720163306859782,32.275530099868774
6,0.7088684262466463,0.09655997208736133,0.6798234769615215,7.825949377867774,5.357464916093333,35.809876680374146
7,0.7409750939635449,0.15183063009285058,0.6892051786870494,9.006372484085505,6.235998738576103,39.68146896362305
8,0.7686954932627621,0.1906663924622698,0.6947283813103518,7.25659503350399,5.073237595872135,43.31365394592285
9,0.7181976388239434,0.1220205198329547,0.6929195882384511,6.390000041669486,4.471856723435367,45.69337224960327
10,0.7432256879677994,0.10890341406195103,0.7159754856313749,6.661757073104897,4.808199288077649,49.68805646896362
11,0.7160611628512172,0.0612215081695725,0.7102257758662085,3.917687742356173,2.854918944127947,52.63594675064087
12,0.6738865517649795,0.0011498831490652783,0.714933245203632,4.472258677853525,3.2702855927872196,55.98181700706482
13,0.6671656523986237,0.07034167987937967,0.7068345085529435,4.0128434942833975,2.919358528940152,59.78666949272156
14,0.657899227529692,0.017488739351990135,0.705952301368427,4.835479969025292,3.4843662610820125,63.67792296409607
15,0.730002670956985,0.03283808613664485,0.7074427541410446,4.934710284120905,3.5457389513147124,66.44835805892944
16,0.6974599816736786,0.008017282568607897,0.713290825189653,4.768229306645124,3.4645833504332315,69.24286127090454
17,0.6810972405258232,0.008683882827429823,0.7101418203993267,4.167507808266574,3.0360427961221794,70.78167939186096
