acc_test,fair_test,time,Choice,f_nopred,not enough data
0.9030680448688235,1.0,0,0,1,All Available
0.9030935860591928,1.0,8.089905738830566,0.10359534101184688,1,"Prot: 1,Pred: 1"
0.906257829343488,1.0,8.087717771530151,0.3161347917043279,1,"Prot: 1,Pred: 1"
0.9066956188954891,1.0,8.35673189163208,0.30482534754113466,1,"Prot: 1,Pred: 1"
0.9070437349801399,1.0,8.557383060455322,0.30329282048958006,1,"Prot: 1,Pred: 1"
0.9073721217134585,1.0,8.354586601257324,0.3020797056547731,1,"Prot: 1,Pred: 1"
0.9089543324942416,1.0,8.362350225448608,0.30093979152286277,1,"Prot: 1,Pred: 1"
0.907979036969952,1.0,8.237242937088013,0.29550753680651676,1,"Prot: 1,Pred: 1"
0.9097701887124341,1.0,8.560940742492676,0.29884434318031433,1,"Prot: 1,Pred: 1"
0.910197935311498,1.0,7.163582801818848,0.2927448615449515,1,"Prot: 1,Pred: 1"
0.9093523067890361,1.0,8.908755540847778,0.29130674987201033,1,"Prot: 1,Pred: 1"
0.9112627260258668,1.0,8.649530172348022,0.294156663186238,1,"Prot: 1,Pred: 1"
0.911063649739834,1.0,7.530524253845215,0.287757461889582,1,"Prot: 1,Pred: 1"
0.9110039268540242,1.0,8.148712158203125,0.2884177441098417,1,"Prot: 1,Pred: 1"
0.912854623205045,1.0,7.486160516738892,0.288616124056486,1,"Prot: 1,Pred: 1"
0.9133024557099833,1.0,7.527878046035767,0.2825316516482545,1,"Prot: 1,Pred: 1"
0.9110137915296903,1.0,7.617036581039429,0.28107870618301367,1,"Prot: 1,Pred: 1"
0.914217850071192,1.0,8.056184530258179,0.28858334741637276,1,"Prot: 1,Pred: 0"
0.9103869686445936,1.0,7.427048921585083,0.2781320097619328,1,"Prot: 1,Pred: 1"
0.9123770183958373,1.0,8.110085248947144,0.29067346059398635,1,"Prot: 1,Pred: 1"
0.9139690938522866,1.0,8.177043676376343,0.28408946725965106,1,"Prot: 1,Pred: 1"
0.914287437632668,1.0,7.393949508666992,0.2789296970164066,1,"Prot: 1,Pred: 1"
0.9139490079464122,1.0,7.240676641464233,0.2779092717557903,1,"Prot: 1,Pred: 1"
0.9152623766024155,1.0,8.179954767227173,0.2789942062804184,1,"Prot: 1,Pred: 1"
0.9132823698041089,1.0,7.744976758956909,0.27480734819334807,1,"Prot: 1,Pred: 1"
0.9161182263550856,1.0,7.972240447998047,0.28114371245756636,1,"Prot: 1,Pred: 1"
0.917511225525502,1.0,7.287735223770142,0.2721128760603854,1,"Prot: 1,Pred: 1"
0.9163768472496572,1.0,7.214757204055786,0.2677836745662215,1,"Prot: 1,Pred: 1"
0.9155909416130052,1.0,7.110478401184082,0.27130386957452346,1,"Prot: 1,Pred: 1"
0.915650664498815,1.0,6.6212873458862305,0.2737697858684406,1,"Prot: 1,Pred: 1"
0.9153916870497013,1.0,7.604979515075684,0.27358161053454005,1,"Prot: 1,Pred: 1"
0.9164066195539264,1.0,6.435107946395874,0.2743985354619527,1,"Prot: 1,Pred: 1"
0.9164763853926735,1.0,6.094695568084717,0.2712108916813106,1,"Prot: 1,Pred: 1"
0.9193518789235856,1.0,7.286503314971924,0.2709931401406241,1,"Prot: 1,Pred: 1"
0.9173121492394691,1.0,7.124588966369629,0.26216869345838384,1,"Prot: 1,Pred: 0"
0.9173618291723418,1.0,6.987169027328491,0.26839812535415564,1,"Prot: 1,Pred: 1"
0.9170336207162944,1.0,6.911430835723877,0.26824465588969726,1,"Prot: 1,Pred: 1"
0.9199290218758096,1.0,6.6327831745147705,0.26926017316835243,1,"Prot: 1,Pred: 1"
0.9179291074488998,1.0,7.47452712059021,0.26043246104004325,1,"Prot: 1,Pred: 1"
0.9193221066193162,1.0,6.249382019042969,0.26649844979120846,1,"Prot: 1,Pred: 1"
0.9193221066193162,1.0,5.55372953414917,0.2622585714593487,1,"Prot: 1,Pred: 1"
0.9198594343143338,1.0,5.575007438659668,0.2622585714593487,1,"Prot: 1,Pred: 1"
0.91716293116358,1.0,5.638199806213379,0.2606411917770218,1,"Prot: 1,Pred: 1"
0.9215410049608622,1.0,5.4548492431640625,0.2688596126026597,1,"Prot: 1,Pred: 1"
0.91851611507679,1.0,5.47857403755188,0.2556437617820425,1,"Prot: 1,Pred: 1"
0.9206354752753195,1.0,5.450027704238892,0.264703478808229,1,"Prot: 1,Pred: 1"
0.9179986950103758,1.0,5.623466491699219,0.25832286456615816,1,"Prot: 1,Pred: 1"
0.9199986094372856,1.0,5.870406627655029,0.2662850283536779,1,"Prot: 1,Pred: 1"
0.9197798037999206,1.0,5.587266683578491,0.2602238974620625,1,"Prot: 1,Pred: 1"
0.9220881973315458,1.0,5.952870607376099,0.2608802520211011,1,"Prot: 1,Pred: 1"
0.9233517077774054,1.0,5.710294485092163,0.25403832331985055,1,"Prot: 1,Pred: 1"
0.9218692134169097,1.0,5.519010305404663,0.25036965186586074,1,"Prot: 1,Pred: 1"
0.9221877354745622,1.0,5.539021730422974,0.25467959892715253,1,"Prot: 1,Pred: 1"
0.9223369535504513,1.0,5.652925968170166,0.2537473684414045,1,"Prot: 1,Pred: 1"
0.922108104960149,1.0,5.451126337051392,0.25331182078237313,1,"Prot: 1,Pred: 1"
0.9239387154052956,1.0,5.6899003982543945,0.25398010566693857,1,"Prot: 1,Pred: 1"
0.9230234993213579,1.0,5.5885138511657715,0.2486833146264885,1,"Prot: 1,Pred: 1"
0.9240581611769152,1.0,5.56681752204895,0.25131749817682436,1,"Prot: 1,Pred: 1"
0.9222969600159736,1.0,5.451161861419678,0.24834156776054342,1,"Prot: 1,Pred: 1"
0.9240084812440426,1.0,5.7210776805877686,0.25342848318717265,1,"Prot: 1,Pred: 1"
0.9226552973308326,1.0,5.7547173500061035,0.24848365017139543,1,"Prot: 1,Pred: 1"
0.9233816583589458,1.0,5.755283355712891,0.2523851149367642,1,"Prot: 1,Pred: 1"
0.9217298600166868,1.0,5.3931519985198975,0.25028333458248314,1,"Prot: 1,Pred: 1"
0.922535851559213,1.0,5.724220275878906,0.25508852598733095,1,"Prot: 1,Pred: 1"
0.9246652547106797,1.0,5.367834806442261,0.25273242619366976,1,"Prot: 1,Pred: 1"
0.9236203716249141,1.0,5.745656967163086,0.2466118554799156,1,"Prot: 1,Pred: 1"
0.9259287651565393,1.0,6.0378029346466064,0.2495964282284047,1,"Prot: 1,Pred: 1"
0.923610506949248,1.0,5.623175621032715,0.2430504326890892,1,"Prot: 1,Pred: 1"
0.9255010185574755,1.0,5.586899995803833,0.2496247768229263,1,"Prot: 1,Pred: 1"
0.928406462669928,1.0,5.453791618347168,0.24425031447870502,1,"Prot: 1,Pred: 1"
0.9264958651558262,1.0,5.679686784744263,0.2362152385040534,1,"Prot: 1,Pred: 1"
0.9278192767647666,1.0,5.398380756378174,0.2414687303396824,1,"Prot: 1,Pred: 1"
0.9282870168983082,1.0,5.74199652671814,0.23781751705122905,1,"Prot: 1,Pred: 1"
0.9294610321540886,1.0,5.650217294692993,0.23654029813130523,1,"Prot: 1,Pred: 1"
0.9280879406122755,1.0,5.59982967376709,0.2333646465968137,1,"Prot: 1,Pred: 1"
0.9292323618410575,1.0,5.539792537689209,0.23708305852474681,1,"Prot: 1,Pred: 1"
0.9294111739439448,1.0,5.607980251312256,0.2339798267899285,1,"Prot: 1,Pred: 1"
0.930137534972058,1.0,5.929802417755127,0.23349863959098,1,"Prot: 1,Pred: 1"
