filename,Algorithm,Accuracy Gen,Accuracy Orig,Accuracy Bal Gen,Accuracy Bal Orig,K1 Dist,Disparate Impact,Disparate Impact Gen,Equal Opp. Diff,Statistical Par. Diff,Theil Index,Avg. Odds
Original_0_0_0,NeuralNet,0.89671581769437,0.8974455379851818,0.7307202470599109,0.704882583482972,0.0040401599434446,0.7648448246133273,0.7285043729164589,0.0571477533673783,0.1929606879006799,0.0804666396375971,0.0955711089409809
sample_data_0_9_0-age.csv,NeuralNet,0.9538427167113496,0.881433152714807,0.8381169514707218,0.5664282983334774,0.0517380967524118,0.8212412124247439,0.7218125523713356,-0.0036069506803304,0.0468994690386522,0.1116373894789592,0.0131194201820301
sample_data_1_9_0-age.csv,NeuralNet,0.8799597855227882,0.8831140108371116,0.6272795263046096,0.6070654097415641,0.1151164197905325,0.8680096689961502,0.7044843010605842,0.1333639510573396,0.1689020152729652,0.1031428321741486,0.129797124096709
sample_data_2_9_0-age.csv,NeuralNet,0.8910411081322611,0.8826274466438129,0.5465524430350012,0.581125621883186,0.056813676386045,0.7795688001916543,0.9131743196965793,-0.0447201562874867,0.0345122655757025,0.108341131920868,-0.0124090067282355
sample_data_3_9_0-age.csv,NeuralNet,0.923994638069705,0.8765896273360612,0.6351452945472364,0.5669654349542442,0.1473164659938127,0.8307336951196336,0.928996691879,0.0759324125167083,0.0981023138582377,0.1128682929503425,0.0735430320971222
sample_data_4_9_0-age.csv,NeuralNet,0.9109472743521,0.8583213535331197,0.622291588625004,0.5530952767062061,0.1693585907350533,0.7554190219443364,0.7320624235027712,0.0492799122596565,0.0811207427508478,0.1193637923171044,0.057384920007164
sample_data_5_9_0-age.csv,NeuralNet,0.9240393208221628,0.8745770209001437,0.7284083781961407,0.6690568445324587,0.0374207267717357,0.7861141848484747,0.6814105634851501,0.1688096788566336,0.2416119252932898,0.0921748656829303,0.1744227842126028
sample_data_6_9_0-age.csv,NeuralNet,0.9064789991063448,0.8771204246378416,0.6352502464133172,0.5539828932556672,0.0441470911999507,0.8151091163844353,0.6481366431611251,-0.0010021592350138,0.0404208258342869,0.115123894121716,0.0128909866648745
sample_data_bank_tab_split_age_60_0_0.csv,NeuralNet,0.8859472743521002,0.8866305429614065,0.5644029624680942,0.5457569071498664,0.0111460040340051,0.9169958354158904,0.9568474951410432,-0.1162052301470336,-0.0191808177168884,0.1146126914685101,-0.0620867229659944
sample_data_bank_tab_split_age_60_0_1.csv,NeuralNet,0.8923369079535298,0.8872498064801505,0.624576242006772,0.563162415824567,0.0073054065675447,0.7943082384300519,0.9249558639116532,-0.1510820166569558,-0.0226733417615731,0.1110876492321985,-0.0801695362321871
sample_data_bank_tab_split_age_60_0_2.csv,NeuralNet,0.8923369079535298,0.8908769213756497,0.6238792914354543,0.5744816426830553,0.006520422526559,0.8275901639262913,0.9102494965790712,-0.1705315830962744,-0.0257360166930659,0.1078427378677722,-0.0915157332742074
sample_data_bank_tab_split_age_60_0_3.csv,NeuralNet,0.8866398570151922,0.884971801393343,0.5785355964302157,0.5281727672277771,0.0096908257610423,0.9540515511572232,0.8920082201346073,-0.069391644103232,-0.0118069515660406,0.1184516216929442,-0.0375726176955232
sample_data_bank_tab_split_age_60_0_4.csv,NeuralNet,0.8933646112600535,0.8875815547937631,0.6260759251890171,0.550313146222892,0.0101435044642902,0.6510156907110309,0.9767300809210072,-0.1053980875347019,-0.0112368686202598,0.1134459574907978,-0.0544711091460382
sample_data_bank_tab_split_age_60_0_5.csv,NeuralNet,0.8922028596961573,0.8871834568174279,0.5828374551416549,0.5421342592976197,0.0097213313118139,0.9590440332500446,0.982698754168968,-0.1040285156116118,-0.0171415655655335,0.1151232916347859,-0.0558992820872077
sample_data_bank_tab_split_age_60_0_6.csv,NeuralNet,0.8926050044682752,0.8906999889417229,0.6285187205550704,0.5642961341740717,0.0087014393160032,0.5426720838795756,0.9527764230912612,-0.1270905165027247,-0.0133186616239326,0.1098398069542587,-0.0665677207892942
sample_data_bank_tab_split_age_60_0_7.csv,NeuralNet,0.8822386058981234,0.8863651443105164,0.586812071281374,0.5397850175127512,0.0079064923894252,0.9436926485419984,0.9032983241425948,-0.0959879357027796,-0.0157254614106067,0.1158149138439983,-0.0517763941554886
