filename,Algorithm,Accuracy Gen,Accuracy Orig,Accuracy Bal Gen,Accuracy Bal Orig,K1 Dist,Disparate Impact,Disparate Impact Gen,Equal Opp. Diff,Statistical Par. Diff,Theil Index,Avg. Odds
Original_0_0_0,Tree,0.8733467381590707,0.879796527700984,0.7006673807336041,0.7107957737392772,0.0036864826927221,0.6485837609838507,0.6488120179511798,0.0326517462384755,0.1968241344290933,0.0829646890211613,0.0892020663003631
sample_data_0_9_0-age.csv,Tree,0.9449955317247544,0.8567068450735377,0.8529421685059466,0.6729589270051478,0.0507078904977681,0.4639663080614388,0.6711035113681942,-0.0013942488946773,0.1053725810440981,0.0949920559898468,0.0246421732675343
sample_data_1_9_0-age.csv,Tree,0.8261840929401251,0.7936083158243946,0.6285263400127452,0.6114011739876162,0.1120464713391627,0.5611751421708766,0.4072802886510382,0.1328169448538231,0.2121714796001514,0.1160160953167868,0.1592312042083294
sample_data_2_9_0-age.csv,Tree,0.8837131367292226,0.8422647351542629,0.7227551679586564,0.67035671799558,0.0578517954688427,0.383559132600956,0.5180355531150278,-0.1210227233780032,0.0872399645996164,0.0975807322271874,-0.023731761939454
sample_data_3_9_0-age.csv,Tree,0.8949285075960681,0.8129381842308968,0.7008838003384191,0.5979123427314684,0.147489060023438,0.4298273936412601,0.7555691955322235,0.0819220618980703,0.1045496953089163,0.1177019883587487,0.0709930475425815
sample_data_4_9_0-age.csv,Tree,0.8922922252010723,0.7791883224593608,0.7148625753213533,0.6018419579244164,0.1692427416750859,0.516971400623863,0.4359319682761197,0.096003016074305,0.1920323381527056,0.1191159173273992,0.1364987004888676
sample_data_5_9_0-age.csv,Tree,0.8881367292225202,0.8142430609311069,0.7031554696948616,0.6724462573374226,0.0379557431320739,0.4963943980879527,0.5340390659962444,-0.0205641429893409,0.1704679893408077,0.0998726473815961,0.0654088780081901
sample_data_6_9_0-age.csv,Tree,0.8852323503127792,0.8364701979431605,0.7198390597465177,0.6097614264932003,0.0447377365681406,0.4723975606141611,0.4181432464384934,0.0685389176406073,0.1022801097536227,0.1121012364171341,0.0618945648788558
sample_data_bank_tab_split_age_60_0_0.csv,Tree,0.8304289544235924,0.8315824394559328,0.6253633030906534,0.6135532952262809,0.0119985570253547,0.2216467489804428,0.4842494582389737,-0.0885821023408849,0.0363082622061828,0.11190277669311,-0.0337886545878408
sample_data_bank_tab_split_age_60_0_1.csv,Tree,0.8316577301161752,0.8233108481698551,0.623216456825285,0.5991941648625199,0.0077260178381637,0.0673144776962689,0.396103264607765,-0.1303848922096171,0.0089727893965815,0.1162566324742862,-0.0617726091570571
sample_data_bank_tab_split_age_60_0_2.csv,Tree,0.8287086684539767,0.8190865863098529,0.6214122823968775,0.602541793272594,0.0067211823668565,0.1588759167476721,0.4214364971880082,-0.0851081331185522,0.0260942390893593,0.1159604264975601,-0.0368328935068625
sample_data_bank_tab_split_age_60_0_3.csv,Tree,0.8344280607685434,0.8295255999115339,0.627549006370478,0.6045171416633031,0.0104786833150798,0.1161361728709008,0.2293074345082267,-0.1135442300442129,0.0165479030867873,0.1142438266720022,-0.0528163730856045
sample_data_bank_tab_split_age_60_0_4.csv,Tree,0.8379579982126899,0.8309410593829482,0.6304118494937436,0.6163059043835737,0.0109054682773193,0.0894140903594851,0.3755717751431426,-0.1072269253178873,0.0129604836335394,0.1113530699664931,-0.0568761572311126
sample_data_bank_tab_split_age_60_0_5.csv,Tree,0.8375781948168008,0.8369567621364592,0.6201982477182946,0.6151206006536358,0.0102463318140715,0.1505225687181072,0.2906567251268334,-0.1744881242074236,-0.0185768974752137,0.1108178357048044,-0.0993737895538526
sample_data_bank_tab_split_age_60_0_6.csv,Tree,0.8355674709562109,0.8311401083711157,0.6321241620884367,0.606825261921869,0.0073108867038055,0.3010330890892002,0.2781663522896049,0.0117476094183774,0.0540062337002592,0.1135037012070826,0.0111372494909645
sample_data_bank_tab_split_age_60_0_7.csv,Tree,0.8245308310991957,0.8159681521618932,0.6242392549854132,0.6141410821092952,0.0074050282959929,0.0485171929543001,0.5337321420207755,-0.1157308839154128,0.0046834458800871,0.1135591866628464,-0.064724767615377
