filename,Test Algorithm,Accuracy Gen,Accuracy Orig,Accuracy Bal Gen,Accuracy Bal Orig,K1 Dist,Disparate Impact,Disparate Impact Gen,Equal Opp. Diff,Statistical Par. Diff,Theil Index,Avg. Odds,testfile,Select Algorithm,selected,retrain,weight,test
Original_0_0_0,RandomForest,0.6568965517241379,0.6619128949615714,0.6529083055126778,0.656930444232622,0.0033756571850035,0.2475148324809858,0.2189890593937375,0.1338772951548976,0.1775698703918866,0.2146762598657766,0.1335799910400638,all_test,None,0,0,0,0
sample_data_gender_pro_compas_tab_gender_split_60_0_0.csv,RandomForest,0.6727586206896552,0.6620836891545687,0.6660088860545497,0.6652304082032497,0.0131221313029283,0.1372617991449503,0.07781866727212,0.0414786055164604,0.0730002611977266,0.2702676529138624,0.0195397825663069,all_test,None,60,0,0,0
sample_data_FAIRGAN_gender_0_2_0.csv,RandomForest,0.6345945945945946,0.5464560204953032,0.5990902699939041,0.5092161813708332,0.7545188976334953,0.0090750826341405,0.0469797337454824,0.0001577287066246,0.0021940609041044,0.0677938604097958,0.0007274797757027,all_test,None,0,2,0,0
sample_data_FAIRGAN_gender_1_2_0.csv,RandomForest,0.6396911196911197,0.5660119555935098,0.6388175494917068,0.5309121008059279,0.3961150567789935,0.0218256383780368,0.1032855947593388,0.00184623473267,0.0131472524701198,0.0713473106898627,0.0062706717846712,all_test,None,1,2,0,0
sample_data_FAIRGAN_gender_2_2_0.csv,RandomForest,0.5816216216216217,0.5291204099060631,0.5653299686250622,0.4933728702494979,0.6060024885791829,0.0521228071466581,0.0284995709529591,0.0336002588368519,0.0293577237969142,0.0871390325982117,0.0258151900608356,all_test,None,2,2,0,0
sample_data_0_8_0.csv,RandomForest,0.7679310344827586,0.6300597779675491,0.7639312428078252,0.6397247678820526,0.0194874688114434,0.3356417342029466,0.1823085620997176,0.1387143088247189,0.1780634440271285,0.3426289017119693,0.1394277928236616,all_test,None,0,8,0,0
sample_data_1_8_0.csv,RandomForest,0.7281034482758622,0.6284372331340735,0.7188416280864197,0.6340888494595961,0.0195249602959309,0.1905296162247008,0.1667428406153817,0.045154897678557,0.0986845542075351,0.3148992192706502,0.0656768757351868,all_test,None,1,8,0,0
sample_data_2_8_0.csv,RandomForest,0.7931034482758622,0.6457728437233133,0.7893806000859069,0.6429247044820979,0.0060237101895057,0.1744957891352436,0.2451153495732049,0.0753296125535873,0.1112684302016626,0.2410203910412397,0.0689229696780998,all_test,None,2,8,0,0
sample_data_0_9_0.csv,RandomForest,0.7632758620689655,0.5922288642186165,0.7581955370525564,0.6037584285616796,0.0292152981122739,0.4227101022816074,0.2758290449712289,0.2443905201002993,0.2303813486809514,0.3896913209895702,0.18864801228259,all_test,None,0,9,0,0
sample_data_1_9_0.csv,RandomForest,0.7541379310344828,0.659863364645602,0.7402998859295822,0.6588917335704961,0.0219745098607612,0.2689800984510598,0.1687297574563812,0.1522486451508533,0.179749970727841,0.2436063496908022,0.129441662306201,all_test,None,1,9,0,0
sample_data_2_9_0.csv,RandomForest,0.7793103448275863,0.6228864218616567,0.7785601981990566,0.6325878702091392,0.0039745391731258,0.2043244768752896,0.1463279481272389,0.0934724581412278,0.0944463959217127,0.3490803629470637,0.0438440526078657,all_test,None,2,9,0,0
sample_data_gender_pro_compas_tab_gender_split_60_0_1.csv,RandomForest,0.6331034482758621,0.616396242527754,0.6298881047062898,0.6152424057641126,0.0185729895886281,0.1971677189497733,0.1839709358593244,0.0956139286580927,0.1226075639258919,0.2748153048473011,0.0884013932241549,all_test,None,60,0,1,0
sample_data_gender_pro_compas_tab_gender_split_60_0_2.csv,RandomForest,0.6198275862068966,0.625533731853117,0.6097125771604939,0.6205683688527176,0.0040876454760411,0.1885594290030749,0.0915446537759343,0.0896627032273719,0.127111423347474,0.2407292749955072,0.0944754939567487,all_test,None,60,0,2,0
