filename,Test Algorithm,Accuracy Gen,Accuracy Orig,Accuracy Bal Gen,Accuracy Bal Orig,K1 Dist,Disparate Impact,Disparate Impact Gen,Equal Opp. Diff,Statistical Par. Diff,Theil Index,Avg. Odds,testfile
Original_0_0_0,LogReg,0.901586237712243,0.903179430467238,0.6477171062527978,0.6549173546430519,0.0031894927820488,0.7840495479628977,0.813553192809221,0.1922280617932791,0.1715807764333648,0.0889459822055158,0.1361494585669462,all_test
sample_data_bank_tab_split_age_60_0_0.csv,LogReg,0.8928731009830205,0.8872546309095937,0.5968361282666879,0.5347984297553826,0.0107476953340943,1.0,0.9230197358760194,-0.0880713489409141,-0.0140307620054009,0.1165059684438043,-0.0466931547854177,all_test
sample_data_bank_tab_split_age_60_0_1.csv,LogReg,0.8913538873994638,0.8868675698092343,0.6096175348263487,0.5440085297589221,0.0064040910717095,0.9519067611177146,0.9832709233328368,-0.1137123745819397,-0.0188324867028689,0.1148800401410286,-0.0605338332950959,all_test
sample_data_bank_tab_split_age_60_0_2.csv,LogReg,0.8889410187667561,0.8885264030964887,0.5978650403519652,0.5433079758383474,0.0053468957332977,1.0,0.9368047248083956,-0.1092530657748049,-0.0171421862158036,0.114497522979116,-0.057776139186615,all_test
sample_data_bank_tab_split_age_60_0_3.csv,LogReg,0.8923369079535298,0.8874536909040642,0.6106461272892526,0.5325743279068222,0.0088766474908657,1.0,0.8132230621972157,-0.0817168338907469,-0.0124809205119173,0.1168623596808115,-0.0430237712760821,all_test
sample_data_bank_tab_split_age_60_0_4.csv,LogReg,0.8936550491510278,0.8883052253248549,0.6108518017420523,0.5440026701071701,0.0097743711850642,1.0,0.9502574061886854,-0.1114827201783723,-0.0178466596219326,0.1144353166914456,-0.0591534335799998,all_test
sample_data_0_99_0.csv,LogReg,0.9920017873100984,0.8625933093724081,0.9613706914210396,0.495210844475254,0.6541981288538163,0.5402149928133287,1.0,-0.0147316451664277,-0.0134149901350263,0.1315304896939383,-0.0126493249540595,all_test
sample_data_0_98_0.csv,LogReg,0.9926050044682754,0.87459220348355,0.9723540244502296,0.4981105582519818,0.6864371688997065,0.5369308141905669,1.0,-0.0041407867494824,-0.0055161965764558,0.1274748370980503,-0.0046418697796967,all_test
sample_data_age_select+13600_RandomForest_avg_1_set_50_2.csv,LogReg,0.9517478338810876,0.7641692009953,0.916987073019337,0.5747674546892071,0.4824207094222211,0.5614479352142989,1.0,0.2254339863035515,0.2329127495275302,0.1264653729718894,0.2128002967820318,all_test
sample_data_age_select+13600_RandomForest_avg_1_set_50_4.csv,LogReg,0.9503015681544028,0.7657174453967376,0.9163888461358296,0.5801538063883462,0.493946445838607,0.5626177632675156,1.0,0.2424749163879598,0.2350039943619784,0.125053674180181,0.2179242149419789,all_test
sample_data_age_select+13600_RandomForest_avg_1_set_50_6.csv,LogReg,0.9508693713776192,0.7694221730716063,0.9146165744206576,0.5867612739995651,0.4739184270539754,0.6210562917983988,1.0,0.3034718904284121,0.2919141847273159,0.1232706120262126,0.2750528608466656,all_test
sample_data_2_98_0.csv,LogReg,0.9951295799821268,0.8794028200165883,0.96112234186459,0.5034993810668852,0.7650331121032242,0.9393282063324332,1.0,0.0655359133620003,0.0536248262416232,0.1249368037606017,0.0570594032748672,all_test
sample_data_1_99_0.csv,LogReg,0.9622430741733692,0.8414044788498755,0.8021541985150705,0.5846797925233448,0.6619860854348973,0.6743175821559495,1.0,0.2294951425386208,0.1847796990113353,0.1169981570127933,0.1769547799361282,all_test
sample_data_1_98_0.csv,LogReg,0.9581769436997318,0.8204257672103953,0.8213577074334764,0.6127724516108183,0.7349724959776642,0.6960949500593133,1.0,0.3076126771778946,0.2881078052100869,0.1134213323570204,0.2661616305971993,all_test
sample_data_2_99_0.csv,LogReg,0.995710455764075,0.8802322366602157,0.9730889025143832,0.5035590725698338,0.7408381840071234,0.9275694136024626,1.0,0.0483357222487657,0.0405977098246558,0.1246612667716648,0.0425489354036782,all_test
sample_data_age_select+13600_RandomForest_avg_1_set_50_3.csv,LogReg,0.9518724620243646,0.7574232789604645,0.9183698686272788,0.5788189481250358,0.4841523027277864,0.5890367845846823,1.0,0.2714285714285714,0.2731652718517741,0.1255717875571275,0.2542515441742622,all_test
sample_data_age_select+13600_RandomForest_avg_1_set_50_1.csv,LogReg,0.9486986610500978,0.7674426320154825,0.915663980488996,0.5789168694165362,0.4960443813452193,0.5833323557428001,1.0,0.2492275840101926,0.2504278843667117,0.1253176380192424,0.2313026549712996,all_test
sample_data_age_select+13600_RandomForest_avg_1_set_50_5.csv,LogReg,0.9493727598566308,0.7627315454796793,0.9157930453069486,0.5850225259218564,0.4835305335768942,0.57591091485295,1.0,0.2466157031374423,0.2553515569186248,0.1238875139674994,0.2322653545660316,all_test
Original_0_0_0,LinSVC,0.9000670241286863,0.9020735416090682,0.6401451694459095,0.6471166932481778,0.0035391795052804,0.7637852898585759,0.8218318652459649,0.138477464564421,0.1482513788117502,0.0907448253501092,0.1054542092056197,all_test
sample_data_bank_tab_split_age_60_0_0.csv,LinSVC,0.8909964253798034,0.8870334531379596,0.5721016275169394,0.5277037232227232,0.0110008109303002,0.3246907706945766,0.8328141795923347,-0.0508042681955725,-0.0032023041843776,0.1179138004806868,-0.0256380035338598,all_test
sample_data_bank_tab_split_age_60_0_1.csv,LinSVC,0.8898793565683645,0.8885264030964887,0.5879269510967758,0.5502774397133576,0.0065864463189657,0.441123396436891,0.8916405695456303,-0.0989010989010989,-0.0090120313467205,0.1131768968334988,-0.0508409234933002,all_test
