,Select Fair,Select G Fair,Select Acc,Hyp,Best Res,time
0,0.6925814576886999,0.4159320042482374,0.7774840581151341,0.0,0.0,0.0
1,0.5742019499665938,0.09669811320754718,0.7524809860483276,4.636959240180159,3.5810506599980005,19.35644292831421
2,0.2501168950369157,0.29621865715983364,0.7398052170397899,1.7784052045538947,1.7373338792937154,24.064518213272095
3,0.060402183777069185,0.3969554070140098,0.7382121659788595,2.3811590806599465,2.152397428807424,27.987292766571045
4,0.007672098654624593,0.4679171434314696,0.736012030583015,2.4701249442239104,2.21977354128319,30.901896953582764
5,0.04213432015177587,0.3866180574094138,0.7336947027709697,2.598485365940395,2.275119567930833,34.88109254837036
6,0.05461733101222532,0.3653398909157666,0.743531333278723,2.7409022882500436,2.38286332211304,38.85686421394348
7,0.015110923484306427,0.3940646816315456,0.7376025708262441,2.185381429847785,2.062614437762538,42.40225625038147
8,0.014676888901532514,0.40096952049233103,0.7416651052519088,2.5050411991756687,2.251237734856886,45.972265005111694
9,0.0025649641912119936,0.4381308620543969,0.737171275115631,2.2813374436913927,2.1189514697539695,50.43125867843628
10,0.01512423679914121,0.45228287977147075,0.7377797090150595,2.5300425781790428,2.2558864837217336,53.31723880767822
11,0.0015105931174183018,0.4463859729282479,0.7349110056358441,2.494844552483324,2.233709809254069,57.22684931755066
12,0.03842280898031647,0.4025466067418122,0.7385224402762778,2.6652044197432527,2.3291025546683106,61.194178104400635
13,0.039731662033665405,0.46418993665972164,0.7409963489572103,2.452540446692356,2.2088637822989585,66.68585538864136
14,0.004824257685447253,0.4736449615102587,0.7387502969826563,2.3167389036297537,2.1410504217005957,69.30487370491028
15,0.006567946070478947,0.5083001654134501,0.7404814744023704,2.439706657623439,2.2137508210453425,73.35534167289734
16,0.030149426209774566,0.4474361344967672,0.7418186103691122,2.3443682827627192,2.152789800510436,78.01874685287476
17,0.004351801335962691,0.44734540918038024,0.7432187678601525,2.273288094364242,2.1275275079939093,78.31492877006531
