filename,Algorithm,Accuracy Gen,Accuracy Orig,Accuracy Bal Gen,Accuracy Bal Orig,K1 Dist,Disparate Impact,Disparate Impact Gen,Equal Opp. Diff,Statistical Par. Diff,Theil Index,Avg. Odds
Original_0_0_0,LinSVC,0.8502338735994778,0.8505276760715056,0.7645571226740815,0.7628978351415929,0.009378817621034713,0.699238028707871,0.7012142661057517,-0.05762503339816205,-0.17638133318883517,0.12403026763308286,-0.06683826702319667
sample_data_0_9_0.csv,LinSVC,0.8119873817034702,0.8158518199440017,0.6933161247403381,0.6875372111029614,0.5033217674149972,0.854087934917389,0.803656075513746,-0.33822707022002396,-0.1818433849872283,0.1666618573370046,-0.20544194402927807
sample_data_1_9_0.csv,LinSVC,0.9417165234417493,0.5245530906741331,0.9284958157395635,0.5645661793483361,1.2462488877277391,0.05499175523572308,0.3246426680685522,0.0548957045303442,-0.03054214536935873,0.1506668416464229,0.02009809456290279
sample_data_2_9_0.csv,LinSVC,0.9517241379310345,0.667025629980616,0.9346865086029503,0.5826316696341394,0.5602506131226856,0.5805618669330364,0.4954988616469893,-0.09732845771948029,-0.2100202129415753,0.2050772362363682,-0.1489907906746989
sample_data_3_9_0.csv,LinSVC,0.8843032742303928,0.7206547490846436,0.8282946818343493,0.6806614623692766,0.7795762382036052,0.5112759849238198,0.4773993507462281,-0.41624051647539106,-0.20252374033510975,0.15125043582735195,-0.2522543849010174
sample_data_4_9_0.csv,LinSVC,0.8260197976721418,0.8324359250484601,0.7176439126995542,0.7419900050624362,0.29191613338623257,0.8294862938688862,0.8697466321979958,-0.2912645942200986,-0.22748275368144794,0.13509705617539808,-0.20044834190857244
sample_data_5_9_0.csv,LinSVC,0.8079843359077559,0.82457462847297,0.7665244802723993,0.7351490625391335,0.44887592808801136,0.787112343701219,0.8080569581730831,-0.19386934017659085,-0.2176312549539979,0.1384921878151268,-0.15567854849758248
sample_data_6_9_0.csv,LinSVC,0.8380942021103014,0.7854835235838897,0.7572257939055648,0.7103181739576105,0.22969497699102667,0.6416464351738423,0.6666889796148859,-0.10222944381963135,-0.1996645458199914,0.1482990010825539,-0.11279270447094776
sample_data_FAIRGAN_gender_0_6_0.csv,LinSVC,0.8075585485978491,0.31122119319405556,0.7883444482000942,0.45567819853851577,9.808307679894366,0.08938566042546092,0.034746555933102254,0.0770379092439899,0.0765828745306435,0.10971170613415382,0.06802861839187702
sample_data_FAIRGAN_gender_1_6_0.csv,LinSVC,0.9146245853854659,0.4170794744777083,0.8990308858662164,0.4789904190335047,6.787545344821437,0.017983301220295456,0.020296558921982323,-0.15613407730975476,0.011502726352811687,0.15736649691138085,-0.0629545419969593
sample_data_FAIRGAN_gender_2_6_0.csv,LinSVC,0.9944919087345463,0.29819082489769544,0.981921559489597,0.5249240713034565,9.531060894258449,0.05008150874144657,0.028281574835623546,-0.012772078515195351,-0.0474117815574131,0.04792711927330894,-0.028252449380098743
sample_data_adult_tab_gender_split_70_0_0.csv,LinSVC,0.8276949853149136,0.7827912987292699,0.8007646069960087,0.7524592674752127,0.21875188138178775,0.9729020450560866,0.949885045346325,-0.7023975220117189,-0.4461477586191688,0.11973581961111371,-0.5029808112505862
sample_data_adult_tab_gender_split_70_0_1.csv,LinSVC,0.8304797128249757,0.7714839543398665,0.8133554794112647,0.7558443832851099,0.4211355980130027,0.9282689594329682,0.9157901457638646,-0.5495457849966137,-0.4528068559340651,0.11444599793534652,-0.4428057572017652
sample_data_adult_tab_gender_split_70_0_2.csv,LinSVC,0.8147938648972044,0.7723454662933448,0.7916844686989932,0.7638591644689166,0.3331439330375252,0.924303579477742,0.9248638547779894,-0.5541656051746957,-0.4631906665944176,0.10927672332421494,-0.4491119248433126
sample_data_adult_tab_gender_split_70_0_3.csv,LinSVC,0.8323071902534537,0.7781606719793237,0.8038025660174892,0.7529678022153572,0.3674469082840172,0.9460728528593906,0.9387497997742175,-0.6089416976829443,-0.44174371485470576,0.11820182449101309,-0.4613636115898361
sample_data_adult_tab_gender_split_70_0_4.csv,LinSVC,0.832263678886109,0.7893603273745423,0.7986249507342853,0.758891574417655,0.2906896996949216,0.9177943991913906,0.9318513307795053,-0.5085343954466655,-0.4052560368940791,0.11709135919475058,-0.3957701757898671
