filename,Test Algorithm,Accuracy Gen,Accuracy Orig,Accuracy Bal Gen,Accuracy Bal Orig,K1 Dist,Disparate Impact,Disparate Impact Gen,Equal Opp. Diff,Statistical Par. Diff,Theil Index,Avg. Odds,testfile,Select Algorithm,selected,retrain,weight,test
sample_data_FAIRGAN_gender_0_6_0.csv,LinSVM,0.8075585485978491,0.3112211931940555,0.7883444482000942,0.4556781985385157,9.808307679894366,0.0893856604254609,0.0347465559331022,0.0770379092439899,0.0765828745306435,0.1097117061341538,0.068028618391877,test,None,0,6,0,0
sample_data_FAIRGAN_gender_0_6_0.csv,RandomForest,0.8774349180822194,0.6207624380788284,0.8659221783682287,0.446536838560385,9.79311212584122,0.1056456329721165,0.0191914186289654,0.006958934241349,0.0062187769490135,0.2954385909108519,0.0066260733882661,test,None,0,6,0,0
sample_data_FAIRGAN_gender_0_6_0.csv,Tree,0.8343552115790531,0.5771483954339865,0.8246932155401645,0.4526298461527839,9.807617592655395,0.2645012307363271,0.0255655071914423,0.0929677451425091,0.0522012027792374,0.270301352486501,0.08251617688263,test,None,0,6,0,0
sample_data_FAIRGAN_gender_0_6_0.csv,RandomForest,0.8765906121218212,0.6465431832866682,0.8651489100833197,0.469943051516016,9.803664418055792,0.2461217034738051,0.0281960368404545,0.0257745846430175,0.0405168500919595,0.2858042609640828,0.0430678725541994,validation,None,0,6,0,0
sample_data_FAIRGAN_gender_0_6_0.csv,Tree,0.8353402351995175,0.5631703639888004,0.8256613292172557,0.4482321050099287,9.774896614589412,0.2570412866460699,0.0226320723473184,0.0661497779773487,0.0711252131516557,0.2657030368470008,0.0841219138762411,validation,None,0,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,LogReg,0.9175193486782592,0.4480508292052552,0.9024779924592974,0.4774831877215993,6.76702697401215,0.0654064150878671,0.0231111909573535,0.0904925529865724,0.0389314822445773,0.1776041693535821,0.0192155254053882,test,None,1,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,LinSVM,0.914885918182732,0.4165410295067843,0.8989874946508616,0.4732739462176571,6.717706262577842,0.0525875122177493,0.0235953842573275,0.1390011475328044,0.0340778558027706,0.1617617648499407,0.0441808353148243,validation,None,1,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,LogReg,0.9151673535028646,0.4449709239715701,0.9000140402604467,0.4676725630081855,6.728173894671395,0.102833614195551,0.0121825524250417,0.074424986279499,0.0620508678294408,0.1839537485730487,0.0014185580493058,validation,None,1,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,LinSVM,0.914624585385466,0.4170794744777083,0.8990308858662164,0.4789904190335047,6.787545344821437,0.0179833012202954,0.0202965589219823,0.1561340773097547,0.0115027263528116,0.1573664969113808,0.0629545419969593,test,None,1,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,RandomForest,0.9429691426273996,0.447620073228516,0.935479860390216,0.4674903592446581,6.8110128640714604,0.0925561116982418,0.007917688821751,0.1041391973256615,0.0033778757340947,0.1856284814158299,0.0534038826327947,test,None,1,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,Tree,0.9181023218413912,0.6352573766961017,0.9112270567693658,0.4685778948237296,6.804442507643292,0.2735693940188145,0.0116149490304852,0.0241616284633117,0.065734485454201,0.2833184515222611,0.0225785979006274,test,None,1,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,RandomForest,0.9419037089154688,0.4406202886065044,0.93415709409917,0.4446331114712042,6.726049868563273,0.0794115902601153,0.0207065897221346,0.0493309384822631,0.0267347463715372,0.2008007007601395,0.0182198998721646,validation,None,1,6,0,0
sample_data_FAIRGAN_gender_1_6_0.csv,Tree,0.918162629409991,0.630325220762438,0.9116060826808934,0.460906273372182,6.738431537780208,0.3389029319161752,0.0086219825269799,0.0416953549867784,0.0813280867215375,0.2875253911132432,0.0573619535595151,validation,None,1,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,LogReg,0.988843099809026,0.6115657979754469,0.954141378534314,0.6001211155688587,9.52984865217093,0.0616949718451992,0.018042204508437,0.1559181543088288,0.0268553417906767,0.167366971023326,0.0731585816966522,test,None,2,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,LinSVM,0.9942104734144136,0.2998061598104674,0.9803880202265228,0.5258443173761453,9.652535123556095,0.0494003913082442,0.0502520883196655,0.0049044554208451,0.0466326010492365,0.0482154174910191,0.0240625437449178,validation,None,2,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,LogReg,0.9882400241230274,0.6159810467370235,0.9518916359464902,0.6067359338499968,9.66592382313572,0.0631666073292079,0.0502369821546647,0.1468313126777428,0.027545162815444,0.1642771053241795,0.0714710662754694,validation,None,2,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,LinSVM,0.9944919087345464,0.2981908248976954,0.981921559489597,0.5249240713034565,9.531060894258449,0.0500815087414465,0.0282815748356235,0.0127720785151953,0.0474117815574131,0.0479271192733089,0.0282524493800987,test,None,2,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,RandomForest,0.9986531309679364,0.6386388111135042,0.9969483960781736,0.5555054354495447,9.545355554956023,0.2314534632341673,0.021779090577025,0.030347589429404,0.0545437533315439,0.2136586488186075,0.0323031554794216,test,None,2,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,Tree,0.9982108754648708,0.7238208055136766,0.9954004078763148,0.5919331632882046,9.518913545501407,0.5157243041599928,0.026825142974342,0.0995286975648856,0.1327790736407195,0.2140320325948108,0.1000579388104744,test,None,2,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,RandomForest,0.9984320032164036,0.6006245961662718,0.994990709262656,0.5266525558711862,9.664912818599287,0.227730946774633,0.0456255017854715,0.043995409868782,0.0171168025984856,0.2208991969182649,0.0222352127800281,validation,None,2,6,0,0
sample_data_FAIRGAN_gender_2_6_0.csv,Tree,0.9981706704191377,0.7390264914925695,0.9951486020079144,0.5521484407979002,9.650318314510908,0.5129597603142505,0.0311264765023674,0.0786459112907249,0.0747494676307927,0.2436331016799295,0.0655772120715834,validation,None,2,6,0,0
sample_data_0_9_0.csv,LogReg,0.8146633307951701,0.8226362265776437,0.7035751012337308,0.6975365739829698,0.5062785074362102,0.910934756038265,0.836799472710157,0.3820035169041301,0.2006747728459376,0.1609997161681554,0.2326990519601554,test,None,0,9,0,0
sample_data_0_9_0.csv,LinSVM,0.8130534102034156,0.8156364419556322,0.6990966105561418,0.6869479849589466,0.5165554873890785,0.8856867602253354,0.8108122299542007,0.3592775532604899,0.1876195120024081,0.1670052404126268,0.2184682379453759,validation,None,0,9,0,0
sample_data_0_9_0.csv,LogReg,0.8148156205808768,0.8200947663148825,0.7037325485089732,0.6947228888966306,0.5114739512180411,0.9123383309382004,0.826668914843099,0.3870967420046899,0.198778911008137,0.162563167217743,0.2350044396861364,validation,None,0,9,0,0
sample_data_0_9_0.csv,LinSVM,0.8119873817034702,0.8158518199440017,0.6933161247403381,0.6875372111029614,0.5033217674149972,0.854087934917389,0.803656075513746,0.3382270702200239,0.1818433849872283,0.1666618573370046,0.205441944029278,test,None,0,9,0,0
sample_data_0_9_0.csv,RandomForest,0.8715109322310454,0.7880034460478139,0.8094714995324637,0.5911754738305317,0.5041084116449281,0.6291404752322469,0.7494729566441645,0.0400718914854881,0.0541157195105712,0.224035693579603,0.027174666902694,test,None,0,9,0,0
sample_data_0_9_0.csv,Tree,0.8160774502338736,0.764958001292268,0.7646636631823831,0.585272830159189,0.5089258192724045,0.3714392707221299,0.5915494702594162,0.0569374972815449,0.0444786157411432,0.2273457033269798,0.0297165447483739,test,None,0,9,0,0
sample_data_0_9_0.csv,RandomForest,0.8738605460676603,0.7845573982339005,0.8123423352731864,0.586988835962944,0.5088853964774669,0.6972122635029059,0.7400882490631998,0.0743321858005288,0.0615199371677657,0.2266485671519798,0.0469740025518426,validation,None,0,9,0,0
sample_data_0_9_0.csv,Tree,0.8163820298052865,0.76437648072367,0.7634191061031654,0.5835776955275745,0.5109972850693576,0.4310474977694879,0.6162598525757744,0.0901980741405977,0.0515280359644975,0.2283730854335724,0.0483814329790626,validation,None,0,9,0,0
sample_data_1_9_0.csv,LogReg,0.9317959316871534,0.5751669179409864,0.9152114965130695,0.5718609207858985,1.2430463983548514,0.1070340989762522,0.3381143744201004,0.0751085828616165,0.0506813676751714,0.1717940687439077,0.0179145674324621,test,None,1,9,0,0
sample_data_1_9_0.csv,LinSVM,0.9393233982377897,0.5183071290114151,0.9246916086442148,0.5552209786351383,1.235804420086426,0.0071664888642262,0.3281646698871773,0.079284538242778,0.0039181042460282,0.1547144372284707,0.049461701035662,validation,None,1,9,0,0
sample_data_1_9_0.csv,LogReg,0.9346894376155772,0.5729269868619427,0.9182140976831776,0.5659116386757571,1.2287195664625086,0.0636806562187594,0.3289550412347163,0.0530010477473431,0.0294129746502509,0.1754184322393497,0.020762220141621,validation,None,1,9,0,0
sample_data_1_9_0.csv,LinSVM,0.9417165234417492,0.5245530906741331,0.9284958157395636,0.5645661793483361,1.2462488877277391,0.054991755235723,0.3246426680685522,0.0548957045303442,0.0305421453693587,0.1506668416464229,0.0200980945629027,test,None,1,9,0,0
sample_data_1_9_0.csv,RandomForest,0.9828347655825084,0.7558475123842343,0.9788208475493226,0.5767415172808598,1.2447135264172569,0.6215463249831036,0.3186005244011548,0.0249899028812516,0.0867002666915337,0.2321634505699539,0.0445663990363539,test,None,1,9,0,0
sample_data_1_9_0.csv,Tree,0.9768301968889374,0.6101658410510445,0.972378778159104,0.5176615499340439,1.2491716553865668,0.1029385373146976,0.3333397768967919,0.0813206409961661,0.0311576907680371,0.2327927486652993,0.0573225595655195,test,None,1,9,0,0
sample_data_1_9_0.csv,RandomForest,0.983161100837594,0.753909110488908,0.9786350305423934,0.5815928815807355,1.235011735319714,0.577490715355837,0.3130341802819881,0.0202255151424437,0.0859485447286752,0.2287356528753309,0.0405451964195023,validation,None,1,9,0,0
sample_data_1_9_0.csv,Tree,0.9768954639399544,0.6276329959078182,0.9738676423706548,0.5301456180110996,1.2322398019585985,0.1109486022389161,0.3147419212574801,0.0829686174724342,0.0360126780951595,0.2303075206003846,0.0643286087821847,validation,None,1,9,0,0
sample_data_2_9_0.csv,LogReg,0.9411726313499402,0.7215377988369589,0.9167595123364628,0.6106713581295413,0.5674274456358515,0.7239480719196847,0.5091523539855981,0.1153401641636168,0.2152548271419648,0.2020684816619732,0.1526892895375548,test,None,2,9,0,0
sample_data_2_9_0.csv,LinSVM,0.951571848145328,0.6614258022830066,0.9333966856343476,0.5763941707600841,0.5675448618011052,0.544520940733318,0.521573109047697,0.0545577009429726,0.1936760034714036,0.2077406074044134,0.1220183996143705,validation,None,2,9,0,0
sample_data_2_9_0.csv,LogReg,0.9402588926357012,0.7192547921602412,0.91619483867804,0.6049913486637585,0.5645106216243816,0.7242960543136061,0.5141006980548195,0.1196776929601357,0.209127142090941,0.2055588017435246,0.1516102850467122,validation,None,2,9,0,0
sample_data_2_9_0.csv,LinSVM,0.9517241379310344,0.667025629980616,0.9346865086029504,0.5826316696341394,0.5602506131226856,0.5805618669330364,0.4954988616469893,0.0973284577194802,0.2100202129415753,0.2050772362363682,0.1489907906746989,test,None,2,9,0,0
sample_data_2_9_0.csv,RandomForest,0.9904927662351788,0.5809175102304545,0.9860687861642002,0.5772155220005694,0.5614074767653714,0.6918934925290915,0.4821037309268576,0.3140772476186334,0.4054732882112596,0.1701505720932655,0.360543144151498,test,None,2,9,0,0
sample_data_2_9_0.csv,Tree,0.9884042206026324,0.3216239500323067,0.9839967935189112,0.4582753695374414,0.5659230382416544,0.0973878304166747,0.492332555737784,0.0664909250203495,0.0823265507404901,0.1142599859925691,0.0678340387567692,test,None,2,9,0,0
sample_data_2_9_0.csv,RandomForest,0.9902969650821276,0.5609735085074306,0.9852652874034752,0.5622285390210886,0.5718549627454171,0.6344820591051954,0.4967569058633401,0.2031721798134012,0.3707392749988084,0.1718253953602682,0.2960006383598108,validation,None,2,9,0,0
sample_data_2_9_0.csv,Tree,0.9883824649189602,0.3178763730346758,0.9840790976821956,0.4464148065430654,0.5656745376904996,0.0979190102005261,0.5019841379088407,0.0831153021004839,0.0818612932910959,0.1214340740517971,0.0714344357211902,validation,None,2,9,0,0
sample_data_3_9_0.csv,LogReg,0.8849341890568911,0.7377772991600259,0.8279054099791143,0.6910116366984882,0.7879364375488993,0.5525412755628583,0.4897875873640834,0.4445867016285876,0.2099799088737418,0.1493538568513077,0.2660220399638133,test,None,3,9,0,0
sample_data_3_9_0.csv,LinSVM,0.8838464048732732,0.7273314667241008,0.8263824079988481,0.681804951520818,0.7963101503036453,0.4714560650797463,0.4671754920657104,0.4281594571670908,0.1761467891878057,0.1526206079619088,0.2416410590370072,validation,None,3,9,0,0
sample_data_3_9_0.csv,LogReg,0.8841292287610137,0.7437001938401895,0.8271714253363314,0.6924899873297862,0.792598408446848,0.5275335810129693,0.4811860259707372,0.4616424686923115,0.1907888210840106,0.1500853577857673,0.26195103905595,validation,None,3,9,0,0
sample_data_3_9_0.csv,LinSVM,0.8843032742303928,0.7206547490846436,0.8282946818343493,0.6806614623692766,0.7795762382036052,0.5112759849238198,0.4773993507462281,0.416240516475391,0.2025237403351097,0.1512504358273519,0.2522543849010174,test,None,3,9,0,0
sample_data_3_9_0.csv,RandomForest,0.9534645926248232,0.7981046737023477,0.93518899912248,0.6706095292436507,0.7877642749382736,0.7315203311048648,0.4361133933745807,0.2003352243424445,0.1573429643043316,0.1757780594178499,0.1373712488353019,test,None,3,9,0,0
sample_data_3_9_0.csv,Tree,0.934080278472751,0.7482446693947878,0.914403470942762,0.6482396688482533,0.7854620207345693,0.4011115955812149,0.4251437712128713,0.1404972131952254,0.1057075516675467,0.1821986807459968,0.0863521983926925,test,None,3,9,0,0
sample_data_3_9_0.csv,RandomForest,0.956184053083868,0.7927632995907818,0.9403147811061184,0.6643346442940256,0.7921267285644313,0.6956016700869154,0.4445516944924407,0.2075826972010178,0.1469281040699674,0.1792064750240022,0.1356572679859697,validation,None,3,9,0,0
sample_data_3_9_0.csv,Tree,0.935168062656369,0.7376265345681671,0.915926472923028,0.641390541059245,0.7930827140993488,0.3479373130103879,0.4183892222392399,0.1368098588035723,0.0936574741459011,0.1843733335933019,0.0791894896391864,validation,None,3,9,0,0
sample_data_4_9_0.csv,LogReg,0.8219949961927554,0.834051259961232,0.7147108455240287,0.742910251135125,0.2903484608721574,0.8159530099409824,0.8376692051049321,0.23783219520682,0.2203649586899056,0.1346803764292736,0.1736668830674962,test,None,4,9,0,0
sample_data_4_9_0.csv,LinSVM,0.8257369737844013,0.8243592504846005,0.7144006248587454,0.7378354491680249,0.2851351552829095,0.8290381991814462,0.8623746455457523,0.283086364316719,0.2348550139324209,0.1368292252770563,0.2026198942251706,validation,None,4,9,0,0
sample_data_4_9_0.csv,LogReg,0.8222125530294789,0.8269437863450355,0.714037632779273,0.7398438522471662,0.2880131667693867,0.8152256723642927,0.854025786804657,0.246335378935289,0.2272213827128049,0.1358774866864924,0.1820424606925981,validation,None,4,9,0,0
sample_data_4_9_0.csv,LinSVM,0.8260197976721418,0.8324359250484601,0.7176439126995542,0.7419900050624362,0.2919161333862325,0.8294862938688862,0.8697466321979958,0.2912645942200986,0.2274827536814479,0.135097056175398,0.2004483419085724,test,None,4,9,0,0
sample_data_4_9_0.csv,RandomForest,0.936016534319591,0.7872280852896834,0.8996619265065441,0.5863742128978822,0.2915670888354366,0.6159197080340887,0.7316368547678967,0.016046651795423,0.048461115500663,0.2269044741508371,0.0149239488463831,test,None,4,9,0,0
sample_data_4_9_0.csv,Tree,0.8921788317197867,0.7819297867757915,0.856670983491196,0.5913840349028768,0.2859320651583948,0.6031255911969015,0.6587100989341079,0.058951950141981,0.0603948370468102,0.2240492397880771,0.0388205472648348,test,None,4,9,0,0
sample_data_4_9_0.csv,RandomForest,0.9349069944523004,0.7849450786129658,0.8967496686938834,0.58334447194836,0.2882444933176238,0.6742802675843884,0.7363557657543847,0.0390929501571621,0.0538031708979229,0.228803331773506,0.0283941325453109,validation,None,4,9,0,0
sample_data_4_9_0.csv,Tree,0.8932013488523877,0.7783975877665302,0.8550168863388876,0.5891653006249111,0.2864394622234207,0.6370647129877247,0.6550989270481627,0.1055261188444843,0.0669943974018579,0.2254029262822505,0.0628553902284864,validation,None,4,9,0,0
sample_data_5_9_0.csv,LogReg,0.8095072337648211,0.8243592504846005,0.767968250839772,0.7339642704364084,0.4425345688389005,0.8038980332291855,0.8266432301299845,0.2184814554763665,0.2225305409902241,0.1391924434568834,0.1692016970112148,test,None,5,9,0,0
sample_data_5_9_0.csv,LinSVM,0.806113347111933,0.8143441740254145,0.7662113428021293,0.724953353714896,0.4441264574062812,0.8063989798926418,0.8172644089376799,0.2352741605548072,0.2272994291765378,0.1436092478245719,0.1811761987930724,validation,None,5,9,0,0
sample_data_5_9_0.csv,LogReg,0.8093549439791146,0.8143226362265776,0.7680183510946678,0.7244924240783652,0.4432387860750447,0.8110490955576097,0.8257813556760241,0.2450780821234346,0.2283803995377759,0.1438933958723589,0.1860635051333413,validation,None,5,9,0,0
sample_data_5_9_0.csv,LinSVM,0.8079843359077559,0.82457462847297,0.7665244802723993,0.7351490625391335,0.4488759280880113,0.787112343701219,0.8080569581730831,0.1938693401765908,0.2176312549539979,0.1384921878151268,0.1556785484975824,test,None,5,9,0,0
sample_data_5_9_0.csv,RandomForest,0.8340041335798978,0.8110919664010339,0.7966927468623165,0.6634824539351261,0.4423159929205423,0.7383355318724227,0.7996608952780935,0.1070686044849847,0.1244481241071252,0.1808838515469563,0.08020795613401,test,None,5,9,0,0
sample_data_5_9_0.csv,Tree,0.7716523441749157,0.748244669394788,0.7400831353144145,0.6411226556416662,0.4496429034068622,0.5402132732258084,0.6824673960862295,0.0565786612152581,0.1434058218480391,0.1871602983172661,0.0765000530840557,test,None,5,9,0,0
sample_data_5_9_0.csv,RandomForest,0.831480474273904,0.8062244238638812,0.7929465889514471,0.6564193856468478,0.4421933474268561,0.7701661213060624,0.800693351720315,0.117595170383675,0.1291703972232206,0.1849929686223698,0.0890526870467309,validation,None,5,9,0,0
sample_data_5_9_0.csv,Tree,0.7743282932666159,0.7435278914494938,0.741132140673162,0.6376136560863948,0.4423400967053302,0.5575768426090523,0.6866167256161615,0.0531417452477174,0.1505362768981179,0.1885141315692769,0.0797692288967329,validation,None,5,9,0,0
sample_data_6_9_0.csv,LogReg,0.8402262591101926,0.8014214947232393,0.7598970685812063,0.7250359596172635,0.2296924236353598,0.7167818018312623,0.7127958013829613,0.1413643226852743,0.2209731951695606,0.1416602869174312,0.1384706157261913,test,None,6,9,0,0
sample_data_6_9_0.csv,LinSVM,0.8398564124877625,0.7847297006245961,0.7594065056917291,0.7150304452338874,0.2307748807986652,0.6168027061615056,0.6715502137143698,0.087062814947862,0.1943404182775156,0.1450358424272232,0.1013722985613046,validation,None,6,9,0,0
sample_data_6_9_0.csv,LogReg,0.839943435222452,0.800452293775576,0.7600514974685512,0.7294567877288807,0.2235438520838211,0.7090237774320811,0.6885795750868451,0.1385720700493937,0.2227276455389414,0.1386514771279334,0.1366989937873169,validation,None,6,9,0,0
sample_data_6_9_0.csv,LinSVM,0.8380942021103014,0.7854835235838897,0.7572257939055648,0.7103181739576105,0.2296949769910266,0.6416464351738423,0.6666889796148859,0.1022294438196313,0.1996645458199914,0.1482990010825539,0.1127927044709477,test,None,6,9,0,0
sample_data_6_9_0.csv,RandomForest,0.8600239312520396,0.8132242084858927,0.7924487236240225,0.6966671594146405,0.2280749955940063,0.7739241317076313,0.7072206195955661,0.1592697763721207,0.1779988095703153,0.1609539372644079,0.1265379350528682,test,None,6,9,0,0
sample_data_6_9_0.csv,Tree,0.8027194604590451,0.7196855481369804,0.7475092028256851,0.6568524640380289,0.2257111023547184,0.4545399741444375,0.563202358118072,0.075642953453836,0.1587791878950859,0.1681113067296991,0.0899450565238596,test,None,6,9,0,0
sample_data_6_9_0.csv,RandomForest,0.8588926357010769,0.8136980400603058,0.7920543115739151,0.7004648339580563,0.2265739836224728,0.7997218811387375,0.7005427815078097,0.2308386968018759,0.1882442272455374,0.1586663726844855,0.1615975231877631,validation,None,6,9,0,0
sample_data_6_9_0.csv,Tree,0.8017404546937887,0.7170579366788713,0.7453003658654567,0.6503488059335644,0.2247895164490723,0.4373800516428539,0.5580141065146029,0.1399331437409569,0.1486064573089064,0.1719806166687679,0.1118072134245124,validation,None,6,9,0,0
sample_data_adult_tab_gender_split_70_0_1.csv,LogReg,0.828391167192429,0.7697178548352357,0.8097254313100499,0.7541394501874168,0.4197201396280491,0.9257145587080896,0.9203411333331722,0.5371058240180939,0.452333750445781,0.1151009077718716,0.4377779698144482,test,None,70,0,1,0
sample_data_adult_tab_gender_split_70_0_1.csv,LinSVM,0.8313934515392145,0.7612534998923111,0.8147804164289896,0.7504132021305543,0.4426481104467594,0.9178440749154564,0.9154801340521612,0.5443745946215637,0.4534328849794803,0.1151713677878285,0.4425160132361626,validation,None,70,0,1,0
sample_data_adult_tab_gender_split_70_0_1.csv,LogReg,0.8292178831719786,0.7609735085074305,0.8113090664388564,0.7479945126079142,0.4410886899983787,0.9142244973009088,0.9240386773820172,0.5254103677094248,0.4471268595348301,0.11674245562033,0.4313169524925363,validation,None,70,0,1,0
sample_data_adult_tab_gender_split_70_0_1.csv,LinSVM,0.8304797128249757,0.7714839543398665,0.8133554794112647,0.7558443832851099,0.4211355980130027,0.9282689594329682,0.9157901457638646,0.5495457849966137,0.4528068559340651,0.1144459979353465,0.4428057572017652,test,None,70,0,1,0
sample_data_adult_tab_gender_split_70_0_1.csv,RandomForest,0.8313281844881975,0.7729700624596166,0.8125280569669778,0.7390503459749865,0.4199417683574269,0.8659601969376098,0.8952695891110093,0.3849565357872956,0.3773376254330219,0.1261949304130153,0.3322631977599628,test,None,70,0,1,0
sample_data_adult_tab_gender_split_70_0_1.csv,Tree,0.7754595888175786,0.7216670256299806,0.7537086968349398,0.6850239641856963,0.4233051589114867,0.7398826412577084,0.8139053229032678,0.2850972740886185,0.3264843511423126,0.1484542430045141,0.2730169886619453,test,None,70,0,1,0
sample_data_adult_tab_gender_split_70_0_1.csv,RandomForest,0.8314152072228869,0.7644195563213441,0.8121999743526589,0.7308003325578045,0.4490551428129193,0.8611787534409455,0.897824684691369,0.3689557451479319,0.3741033889127215,0.1294849587400195,0.3254135306279148,validation,None,70,0,1,0
