acc_test,fair_test,time,Choice,f_nopred,not enough data
0.6596396910430338,1.0,0,0,1,All Available
0.6277113671522914,1.0,10.969703197479248,0.01,1,"Prot: 1,Pred: 1"
0.6298805478316352,1.0,10.861692190170288,0.7268472710853559,1,"Prot: 1,Pred: 1"
0.6332262039535898,1.0,10.507027387619019,0.7089200522878885,1,"Prot: 1,Pred: 1"
0.6329252627647104,1.0,9.881157159805298,0.6821328744106139,1,"Prot: 1,Pred: 1"
0.6401376721539186,1.0,10.077213525772095,0.6845003683493742,1,"Prot: 1,Pred: 1"
0.637263624123398,1.0,10.2442626953125,0.6299580633990206,1,"Prot: 1,Pred: 1"
0.6380088840908046,1.0,9.761171817779541,0.6511512511736053,1,"Prot: 1,Pred: 1"
0.6361901336542054,1.0,9.977845668792725,0.6455881936865091,1,"Prot: 1,Pred: 1"
0.6403527385383905,1.0,9.586355924606323,0.6592487753918937,1,"Prot: 1,Pred: 1"
0.6436358023031566,1.0,8.46892762184143,0.6284001894630995,1,"Prot: 1,Pred: 1"
0.6432045868279526,1.0,8.264761686325073,0.6050914111707717,1,"Prot: 1,Pred: 1"
0.6460766314256293,1.0,8.521895408630371,0.6081028878500536,1,"Prot: 1,Pred: 1"
0.643213683265588,1.0,8.507449388504028,0.5883243760280942,1,"Prot: 1,Pred: 1"
0.6513511159623929,1.0,7.418279647827148,0.6080392066316109,1,"Prot: 1,Pred: 1"
0.6477631041430599,1.0,7.459723234176636,0.5536616213572406,1,"Prot: 1,Pred: 1"
0.6525275914050037,1.0,7.681814670562744,0.5770115138610171,1,"Prot: 1,Pred: 1"
0.6532415551938161,1.0,7.105208158493042,0.5462130135023759,1,"Prot: 1,Pred: 1"
0.6486477348344268,1.0,8.243525981903076,0.5417416473521453,1,"Prot: 1,Pred: 1"
0.6513511159623929,1.0,7.307265996932983,0.5711646568187735,1,"Prot: 1,Pred: 1"
0.6534102186635268,1.0,7.280660390853882,0.5536616213572406,1,"Prot: 1,Pred: 1"
0.6541352823228186,1.0,6.810663223266602,0.5406907087198133,1,"Prot: 1,Pred: 1"
0.6574294459580641,1.0,6.507645845413208,0.5361960228973893,1,"Prot: 1,Pred: 1"
0.6529184142639781,1.0,6.782413482666016,0.5162413290847314,1,"Prot: 1,Pred: 1"
0.6627241268029425,1.0,6.81218695640564,0.5437608410876161,1,"Prot: 1,Pred: 1"
0.6571890936935293,1.0,6.497421741485596,0.4857125957693642,1,"Prot: 1,Pred: 1"
0.6604539645830243,1.0,6.3992836475372314,0.5176718285531592,1,"Prot: 1,Pred: 1"
0.666972606491535,1.0,6.5924859046936035,0.49857463167114535,1,"Prot: 1,Pred: 0"
0.6660495866167822,1.0,6.5037500858306885,0.4625268698557464,1,"Prot: 1,Pred: 1"
0.6690610019384193,1.0,6.793825387954712,0.46746819357054575,1,"Prot: 1,Pred: 1"
0.6650548779472053,1.0,7.840224742889404,0.4515387124893148,1,"Prot: 1,Pred: 1"
0.6688661318620623,1.0,6.827911376953125,0.47285241370761993,1,"Prot: 1,Pred: 1"
0.6683823411938887,1.0,7.397231101989746,0.4525528879661912,1,"Prot: 1,Pred: 1"
0.6683823411938887,1.0,7.419944524765015,0.4550805706821535,1,"Prot: 1,Pred: 1"
0.6688115532362491,1.0,6.4101550579071045,0.4550805706821535,1,"Prot: 1,Pred: 1"
0.6621495337380904,1.0,5.932475566864014,0.4528373433016867,1,"Prot: 1,Pred: 1"
0.6703111696086979,1.0,6.355077028274536,0.4889363558521653,1,"Prot: 1,Pred: 1"
0.6722157948497044,1.0,6.552973508834839,0.44508622343372484,1,"Prot: 1,Pred: 1"
0.6757139249989425,1.0,5.922821521759033,0.43543268526075113,1,"Prot: 1,Pred: 1"
0.6760239626254573,1.0,6.807138681411743,0.4182446313532115,1,"Prot: 1,Pred: 1"
0.6770317745983574,1.0,6.555983066558838,0.41675439344027465,1,"Prot: 1,Pred: 1"
0.6771802417599532,1.0,6.535351037979126,0.41194679373776366,1,"Prot: 1,Pred: 1"
0.6769802821116482,1.0,6.860162973403931,0.4112432580852039,1,"Prot: 1,Pred: 1"
0.6784960879265243,1.0,6.919677257537842,0.41219108021299206,1,"Prot: 1,Pred: 1"
0.6813994287027954,1.0,6.68472146987915,0.40506018839769453,1,"Prot: 1,Pred: 1"
0.6826566893778656,1.0,6.761334419250488,0.3917444537209414,1,"Prot: 1,Pred: 1"
0.6852166929161837,1.0,6.626085042953491,0.38611489282961736,1,"Prot: 1,Pred: 1"
0.6822860628270061,1.0,6.715421438217163,0.37490094524593076,1,"Prot: 1,Pred: 1"
0.6853398741977168,1.0,6.316531419754028,0.3877659635278155,1,"Prot: 1,Pred: 1"
0.6847541812623854,1.0,6.812493085861206,0.37436964620779406,1,"Prot: 1,Pred: 1"
0.6847541812623854,1.0,7.171096563339233,0.3769025655634994,1,"Prot: 1,Pred: 1"
0.687610036417635,1.0,6.852596282958984,0.3769025655634994,1,"Prot: 1,Pred: 1"
0.6891187492277192,1.0,6.534897327423096,0.364711802578803,1,"Prot: 1,Pred: 1"
0.6859013639592457,1.0,6.958873987197876,0.35843156943837196,1,"Prot: 1,Pred: 1"
0.6874797621313102,1.0,6.781843423843384,0.37195738020941904,1,"Prot: 1,Pred: 1"
0.6861730124023746,1.0,7.000757932662964,0.3652592216709037,1,"Prot: 1,Pred: 1"
0.6880705446385895,1.0,6.666938066482544,0.37079591247533644,1,"Prot: 1,Pred: 1"
0.6914767896848887,1.0,6.622226715087891,0.362783291506589,1,"Prot: 1,Pred: 1"
0.6948264526725308,1.0,6.599379539489746,0.34883178603325204,1,"Prot: 1,Pred: 1"
0.696719978043058,1.0,6.975718975067139,0.33563538171059015,1,"Prot: 1,Pred: 1"
0.693798444391516,1.0,6.820772886276245,0.32839770226567694,1,"Prot: 1,Pred: 1"
0.6962796661302184,1.0,6.509962797164917,0.33963135519919707,1,"Prot: 1,Pred: 1"
