,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
80,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_1_8_0.csv,0.965,0.9124100280956132,0.3576333225484466,0.5271321017696587,0.1106399759801078,0.583,0.143,0.888,0.565,0.6770778523527057
81,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_1_9_0.csv,0.842,0.5965990409213691,0.1889605940113828,0.2436211170899452,0.1065918697899424,0.503,0.211,0.883,0.592,0.6792944584956484
82,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_20_9_0.csv,0.783,0.4472098218746128,0.1277687645859819,0.1797717380128183,0.1000213843657565,0.587,0.251,0.892,0.614,0.7569552431822446
83,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_21_9_0.csv,0.592,0.1164939943240378,0.0023082078565049,-0.0166203973449406,0.1089511807950057,0.618,0.153,0.89,0.57,0.6624350344015714
84,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_22_9_0.csv,0.27,0.0547467020848125,-0.0332952585116959,-0.0711862083147684,0.1087303304671843,0.469,0.201,0.88,0.586,0.7869191338102973
85,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_2_8_0.csv,0.503,0.0799788006232812,0.004107596148444,0.0090710719630759,0.1116285856788083,0.57,0.135,0.887,0.561,0.6993350535443809
86,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_2_9_0.csv,0.515,0.1212967144518557,-0.0024366124542885,-0.0204064845597559,0.1062886973089138,0.564,0.193,0.888,0.587,0.6125241382925952
87,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_7_8_0.csv,0.873,0.4158819033967404,0.1542288790215478,0.2038820532154322,0.124031284660929,0.276,0.067,0.87,0.522,0.8081694102184658
88,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_7_9_0.csv,0.75,0.5614786365434803,0.1575717816077393,0.1884726554020861,0.1044545256219306,0.437,0.274,0.874,0.614,0.7033129160261439
89,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_8_8_0.csv,0.577,0.0753490414764428,0.0127015569470245,0.0036215740709005,0.1221956609931422,0.344,0.058,0.877,0.522,0.7747901489394392
90,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_8_9_0.csv,0.15,0.0251723726028029,-0.0116729946371488,-0.02880807942329,0.1250216844249806,0.251,0.102,0.859,0.531,0.720141731046294
91,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_9_8_0.csv,0.407,0.0784168230864498,0.0082383356045368,0.005760244941792,0.1200870457789139,0.335,0.114,0.87,0.542,0.7519335788452233
92,../gan_data/bank/bank-full-VGAN-1hot-gmm-split-60/8-9//sample_data_9_9_0.csv,0.247,-0.0372714261798536,-0.0851627098977752,-0.1654796586352263,0.107031417220324,0.495,0.21,0.883,0.591,0.7525865185862446
93,../gan_data/bank/bank-VGAN-best/9-age//sample_data_0_7_0.csv,0.208,-0.046642625312340015,-0.1108130414833433,-0.2070991991408758,0.10026497181048394,0.475,0.3,0.879,0.628,0.7225254437210342
94,../gan_data/bank/bank-VGAN-best/9-age//sample_data_0_8_0.csv,0.129,-0.04123864929685479,-0.06798309716254056,-0.10421222195564998,0.11554615937989765,0.297,0.268,0.84,0.592,0.7662075933544368
95,../gan_data/bank/bank-VGAN-best/9-age//sample_data_10_8_0.csv,0.748,0.07067487642948143,0.019161803269803993,0.02392295301093327,0.12130701925181951,0.491,0.039,0.883,0.517,0.8313649861509338
96,../gan_data/bank/bank-VGAN-best/9-age//sample_data_11_8_0.csv,0.439,0.05809446289509594,0.0028208158517501955,-0.008682638151055055,0.12129248154319895,0.348,0.077,0.875,0.529,0.749367422292552
97,../gan_data/bank/bank-VGAN-best/9-age//sample_data_12_8_0.csv,0.488,0.25179743982223435,0.00553665475497881,-0.02999851481189521,0.09507502103888367,0.464,0.369,0.876,0.656,0.7158826622800217
98,../gan_data/bank/bank-VGAN-best/9-age//sample_data_13_8_0.csv,0.469,0.29509918723881007,-0.02323045141239331,-0.10699980578309404,0.08290037171559698,0.488,0.489,0.88,0.711,0.7424893459300477
99,../gan_data/bank/bank-VGAN-best/9-age//sample_data_14_8_0.csv,0.535,0.3217120872416076,-0.003578952773392409,-0.0755046783425301,0.08400570235609606,0.528,0.448,0.888,0.698,0.7559945267194069
100,../gan_data/bank/bank-VGAN-best/9-age//sample_data_1_7_0.csv,0.772,0.4086757139247577,0.09990064501492875,0.11599776079331892,0.10027647425852038,0.596,0.245,0.892,0.612,0.6956380707318972
101,../gan_data/bank/bank-VGAN-best/9-age//sample_data_1_8_0.csv,0.541,0.32309932756145443,0.018356218479642316,-0.020593846751436645,0.08876556361811044,0.498,0.416,0.883,0.68,0.711045729682752
102,../gan_data/bank/bank-VGAN-best/9-age//sample_data_20_8_0.csv,0.593,0.4136571678005714,0.07487681857802371,0.08041722361220595,0.0939811405034645,0.449,0.394,0.873,0.665,0.700537041901576
103,../gan_data/bank/bank-VGAN-best/9-age//sample_data_21_8_0.csv,0.399,-0.06042555062206005,-0.07089632347817325,-0.12968434040511362,0.11645855371905518,0.368,0.155,0.87,0.56,0.8311306545425728
104,../gan_data/bank/bank-VGAN-best/9-age//sample_data_2_7_0.csv,0.409,0.12464380917363728,-0.04148440020867211,-0.11669237184540336,0.09945962817109111,0.527,0.281,0.886,0.624,0.7187435033152487
105,../gan_data/bank/bank-VGAN-best/9-age//sample_data_2_8_0.csv,0.513,0.33149226471422805,0.0028906608933359037,-0.07362877152094688,0.0894032742428988,0.46,0.439,0.874,0.685,0.7234614958830556
106,../gan_data/bank/bank-VGAN-best/9-age//sample_data_3_7_0.csv,0.268,0.0969054416322188,-0.0788828588282897,-0.18156538826244417,0.09281746345827896,0.49,0.376,0.881,0.662,0.7969309677906139
107,../gan_data/bank/bank-VGAN-best/9-age//sample_data_3_8_0.csv,0.582,0.30790052012630814,0.012903187734231367,-0.043941003758668364,0.09108185828287947,0.537,0.366,0.889,0.662,0.7621652015394218
108,../gan_data/bank/bank-VGAN-best/9-age//sample_data_4_7_0.csv,0.736,0.8157608085071048,0.20593732933221318,0.18958083421873395,0.09788725777618794,0.403,0.39,0.861,0.657,0.8055679152489646
109,../gan_data/bank/bank-VGAN-best/9-age//sample_data_4_8_0.csv,0.451,0.16124781467464017,-0.028417715668199884,-0.08477225211639304,0.09510540875874772,0.545,0.319,0.889,0.642,0.7656224304779159
110,../gan_data/bank/bank-VGAN-best/9-age//sample_data_5_7_0.csv,0.585,0.3649507782800085,0.02796076884157705,-0.00761330271560932,0.0837444648131766,0.549,0.438,0.892,0.695,0.7225968710936522
111,../gan_data/bank/bank-VGAN-best/9-age//sample_data_5_8_0.csv,0.755,0.6310520246204072,0.15818814488570312,0.18848407992596905,0.08929583180356603,0.55,0.378,0.891,0.669,0.7292027769595985
112,../gan_data/bank/bank-VGAN-best/9-age//sample_data_6_7_0.csv,0.258,0.06682510691830601,-0.04965626507430205,-0.11886531628794368,0.10652865594798296,0.44,0.246,0.875,0.602,0.7019841453396772
113,../gan_data/bank/bank-VGAN-best/9-age//sample_data_6_8_0.csv,0.253,0.11602928657924923,-0.06598313712341973,-0.160946407558465,0.09871480757639012,0.393,0.39,0.858,0.655,0.6932223614640274
114,../gan_data/bank/bank-VGAN-best/9-age//sample_data_7_8_0.csv,0.583,0.3316243722670944,0.06105402586598385,0.05176908752327747,0.10592716701594167,0.396,0.29,0.865,0.615,0.7754680920480461
115,../gan_data/bank/bank-VGAN-best/9-age//sample_data_8_8_0.csv,0.513,0.2978643426394778,0.004567286543164115,-0.03680524614136708,0.08621204323133012,0.51,0.436,0.885,0.69,0.7730600255448473
116,../gan_data/bank/bank-VGAN-best/9-age//sample_data_9_8_0.csv,0.527,0.3914899644886017,0.00841112627783995,-0.0603923181501411,0.07865492688948533,0.497,0.53,0.882,0.729,0.7286759977709607
117,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_0_8_0.csv,0.627,0.19456200906502047,0.013986967124664107,-0.01207800664907289,0.1030046285362428,0.6,0.217,0.891,0.599,0.6149807275376639
118,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_0_9_0.csv,0.584,0.11057690813262977,0.007244154809070212,0.0017982200591790398,0.10963519096561818,0.611,0.148,0.889,0.568,0.6461571125534288
119,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_3_8_0.csv,0.214,0.05844615762407121,-0.013613156340552745,-0.026169014406324603,0.11809995222662795,0.31,0.192,0.856,0.568,0.9780547516293778
120,../gan_data/bank/bank-full-VGAN-ordi-gmm-split-60/8-9//sample_data_3_9_0.csv,0.017,-0.009562588562017055,-0.007191197912385298,-0.005760244941792049,0.14341480083861283,0.128,0.22,0.734,0.511,0.8041520950057615
