,Select Fair,Select G Fair,Select Acc,Hyp,Best Res,time
0,0.7493034777822722,0.7260086576367705,0.7769935125032065,0.0,0.0,0.0
1,0.4003476528587374,0.05935819260760822,0.742034760387959,3.2086417938918426,2.5678104044346717,23.588129997253418
2,0.17502335867550234,0.4307660434634337,0.7351384857195674,2.2365958830728716,2.0130613992244397,26.981714487075806
3,0.049654218637450676,0.49893612858414604,0.7302411985639379,2.6215024494213957,2.276848599915874,29.258957624435425
4,0.002861804854575989,0.5189418005938317,0.7294984673027196,2.934425847234449,2.480466073209707,31.999075412750244
5,0.020106567165865785,0.49865394128167073,0.734491228301435,2.9850420405961438,2.5207550784319377,34.633419036865234
6,0.0018817314666556006,0.4725847238280926,0.7314519148594272,2.660865006148113,2.3214052534363585,37.20064663887024
7,0.06046892713717511,0.45669279453687606,0.737660978723017,2.853750341294598,2.434327062782019,40.21664047241211
8,0.0035468730694601103,0.4986265895345353,0.7297380306966295,2.4735764517085377,2.20790183399555,43.02247500419617
9,0.003679311106645322,0.49645306323019855,0.7385764228568523,2.9686214288933708,2.5281710891005287,46.083791732788086
10,0.009939032175286022,0.5304543983839959,0.7357157854795019,2.4219819179682207,2.190671650178439,48.65475106239319
11,0.00477588484174829,0.5210246767776445,0.7370018263060254,2.5868858795233876,2.2912586046939802,51.8682165145874
12,0.0024115208614731154,0.5093670268276067,0.7336409085017229,2.5114056211235387,2.239693062402904,54.69940638542175
13,0.023923864978841247,0.5152320448276688,0.7401936719233774,2.7134763455510242,2.368212279652483,57.4098641872406
14,0.01468212824010906,0.5131611254592412,0.7414750991223751,2.33344949667366,2.152452762922782,59.66587567329407
15,0.004295564322849499,0.5125344599162056,0.7400384406190044,2.265604683584028,2.116121835215495,62.537675857543945
16,0.0022231769134738455,0.5246554391676026,0.7359107818592165,2.3418049456020227,2.1494312122569643,65.02980446815491
17,0.00653297391444585,0.5251482999495951,0.7391103168557783,2.575296908146904,2.2891964704524956,63.5506374835968
