,Select Fair,Select G Fair,Select Acc,Hyp,Best Res,time
0,0.724936158415709,0.09682039986596924,0.7778391132436016,0.0,0.0,0.0
1,0.6100933835399329,0.34507405328792795,0.6852915357510625,32.00607141779326,21.94567210565794,17.977277278900146
2,0.5579319270997306,0.3852760309703882,0.7107836795594018,8.423174054140427,6.0395370101275985,20.69694209098816
3,0.46785986512795363,0.18056168301430386,0.7272743222126079,4.683325432290869,3.5196867492476516,23.206064224243164
4,0.37259417869752676,0.41984925411388885,0.7266045929760503,3.2036710025447848,2.52364171903121,25.846410989761353
5,0.31532976883256825,0.3177027042600167,0.7349742154714705,3.2534579852058947,2.6016515823815016,27.7287118434906
6,0.2097137626544745,0.39480884212615364,0.7210592951569779,2.683174869645942,2.2292621841245404,30.589476823806763
7,0.3798237782988917,0.3614298166368338,0.7411483161985718,3.69656358432694,2.9074728904729463,32.29256319999695
8,0.25898428904634063,0.39721886724917554,0.7272397356987748,2.3275979737300627,2.0110824312408138,35.22383999824524
9,0.12731967853108705,0.35279600110145304,0.729984906847094,3.206223370787222,2.6126779261973216,36.9668824672699
10,0.2124389547078892,0.3651419925860898,0.7410580209169946,3.009830674491184,2.492122070407805,39.56691122055054
11,0.2229580298883247,0.3893612208146965,0.7323984931327567,2.3324423767972,2.0414224769426186,42.26866579055786
12,0.29518599287110237,0.3371973274314152,0.74501506961399,2.8471228123795402,2.368702475272142,44.35869073867798
13,0.1461883561920292,0.3713311440823277,0.7277989889564822,2.129317563226771,1.9506941774903865,47.375638008117676
14,0.24466955891283404,0.36810263964050505,0.7438193240690437,3.165200625437257,2.5929732711645377,49.20999598503113
15,0.08767556849910574,0.38049259643402766,0.7346547139190004,2.188758732218187,2.0248046691823447,52.36558437347412
16,0.13826256789106528,0.3802593797555507,0.7312204174673821,2.7029872257953826,2.2952887353517375,54.914552450180054
17,0.25878703075613874,0.38000934134263387,0.7513175045108409,2.9254114559491624,2.451283336783102,54.20163083076477
