filename,Algorithm,Accuracy Gen,Accuracy Orig,Accuracy Bal Gen,Accuracy Bal Orig,K1 Dist,Disparate Impact,Disparate Impact Gen,Equal Opp. Diff,Statistical Par. Diff,Theil Index,Avg. Odds
Original_0_0_0,LinSVC,0.6798275862068965,0.6780529461998293,0.6720076342271841,0.6693889293346797,0.0035494393838708,0.2706872061398196,0.269678967385214,0.1650643551352771,0.2141581510423472,0.1795274522483489,0.1698834134541201
sample_data_0_99_0.csv,LinSVC,0.9163793103448276,0.5977796754910333,0.9162573281833446,0.598980472511214,0.1951518086177178,0.124274275870869,0.2724062918874195,0.0034410296821645,0.0678767129254545,0.3064846643060466,0.0526181854747919
sample_data_1_99_0.csv,LinSVC,0.89,0.4380871050384287,0.8849092085821397,0.4309712665273243,0.393933763484502,0.0894726446770689,0.1337231993375781,-0.0193590753874441,-0.0532760107675822,0.3589506540737183,-0.0391526330044738
sample_data_2_99_0.csv,LinSVC,0.8746551724137932,0.5849701110162254,0.8645083932853715,0.5798786430567624,0.3432479154549627,0.0270495972548038,0.6008249072529189,-0.0359075387444182,-0.0155197797698386,0.2694905055923909,-0.0393910595766643
sample_data_3_99_0.csv,LinSVC,0.7410344827586205,0.6327924850555081,0.7351968089109656,0.627731558676405,0.1952071521333856,0.4670397174284453,0.375194596088637,0.3235881271342264,0.4238995025655768,0.2354282797169408,0.415837395883256
sample_data_4_99_0.csv,LinSVC,0.7843103448275862,0.6379163108454312,0.7832241435187288,0.6327514032080036,0.1683323536902618,0.24168167947351,0.4586158365832132,0.09926451273969,0.1717978203486396,0.2310488298729043,0.1482615921444356
sample_data_5_99_0.csv,LinSVC,0.9870689655172412,0.4363791631084542,0.9849505574966202,0.4285699607806298,0.3257884033102175,0.1465151385684582,0.1097756098843806,-0.0610717100078802,-0.0896253125299462,0.3542896644595535,-0.0734994395833318
sample_data_6_99_0.csv,LinSVC,0.6529310344827586,0.6498719043552519,0.6406824524642452,0.6464209389164182,0.0450792926463441,0.2783006728188536,0.2666898501757134,0.1431048069345941,0.1978281891121971,0.23425513324811,0.1637861538487435
sample_data_FAIRGAN_gender_0_2_0.csv,LinSVC,0.617915057915058,0.645602049530316,0.5709380469195524,0.6458778563208942,0.8288599314791076,0.07977825982164366,0.08959203720759093,-0.008878381928027257,0.04325327339727669,0.2631559394966682,0.005796288641316455
sample_data_gender_pro_compas_tab_gender_split_60_0_1.csv,LinSVC,0.6493103448275862,0.6584116140051238,0.6444631533693977,0.6543323313214814,0.014598871653721729,0.16979995179561347,0.15079596654455404,0.05542421854478585,0.11047225779473646,0.22379889354072574,0.0719726117645097
sample_data_FAIRGAN_gender_1_2_0.csv,LinSVC,0.6208494208494209,0.5644748078565329,0.6200190609951847,0.5903762828491581,0.40027779090414806,0.1898047722342734,0.07481112129500085,0.01820330969267142,0.04040021256392165,0.5272746176263855,0.014149462800765572
sample_data_gender_pro_compas_tab_gender_split_60_0_0.csv,LinSVC,0.6789655172413793,0.6737830913748932,0.662662627733274,0.6678903149291937,0.02025464404436788,0.13015849779753275,0.12879388506540795,0.0396900446545837,0.08520415719276242,0.2007174307737302,0.03801458798693991
sample_data_FAIRGAN_gender_2_2_0.csv,LinSVC,0.5666409266409267,0.61400512382579,0.5352917289089353,0.5838446137948851,0.6524636977095785,0.0669425488534906,0.07316768839179592,0.024034672970843163,0.06264101960989288,0.07945507081377401,0.04460557776301283
sample_data_gender_pro_compas_tab_gender_split_60_0_2.csv,LinSVC,0.633448275862069,0.6498719043552519,0.6207971643518518,0.6412337662337662,0.008518197446865968,0.22157713410743907,0.08928784891338601,0.10375623850801152,0.16640531758269517,0.19894894978962432,0.1363430770405992
