,file,DI,Stat Par,Avg Odds,Eq Opp,Theil,prec,rec,acc,bal_acc,var
48,../gan_data/adult/adult-VGAN-1hot-norm-split-60/9//sample_data_9_9_0.csv,0.787,-0.1722681656960615,-0.069473043027842,-0.1211231441017428,0.2403090690965062,0.692,0.153,0.773,0.565,0.7815645590242002
49,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_0_99_0.csv,0.994,-0.4870481924418143,-0.2141069049428905,-0.3521012367207963,0.202923501719884,0.675,0.304,0.791,0.628,0.9559628444073152
50,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_1_99_0.csv,1.0,-0.0009140944580517,-0.0004099578427685,-0.0006877954958924,0.2803329815469363,0.813,0.001,0.752,0.5,0.946009940804924
51,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_2_99_0.csv,,0.0001112621304174,-1.1755687568011522e-05,-0.0001005169798804,0.2803805047716944,0.333,0.0,0.752,0.5,1.2895063283635162
52,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_3_99_0.csv,0.875,0.1018333729137956,0.0183189141451716,-0.0001059161407448,0.2885094930668719,0.001,0.0,0.737,0.49,1.054059031755458
53,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_4_99_0.csv,0.4,-0.1334885510183096,0.034497234098782,0.0810668142619498,0.2089415108200089,0.696,0.273,0.79,0.617,0.8501878894625116
54,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_5_99_0.csv,0.642,-0.0143543756487188,-0.0066181446820292,-0.0098927959647034,0.2794455001318334,0.353,0.008,0.751,0.502,1.3349501340253642
55,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_6_99_0.csv,0.652,-0.4393144019457647,-0.0781731984318208,-0.0863749001408832,0.1616643995649909,0.658,0.472,0.808,0.696,0.8779153171784225
56,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_7_99_0.csv,0.876,0.0016661173463123,0.0003014120664734,0.0,0.2806222027683052,0.0,0.0,0.752,0.5,0.8522638916578997
57,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_8_99_0.csv,0.456,-0.0147106285460695,0.0075807643161078,0.023180451119127,0.2788102501843776,0.426,0.015,0.751,0.504,0.9770827244455608
58,../gan_data/adult/adult-VGAN-WTRAIN-split//sample_data_9_99_0.csv,0.714,0.1991137501034457,0.046660038666022,0.02755391234669,0.2969382916858072,0.07,0.013,0.711,0.477,0.7484105297092498
